x,y,Bio1WHStnd,Bio12WHStnd
-97.41666236,60.41667295,-1.503130144,-0.819112166
-94.24999553,17.75000405,1.123654165,1.873064797
-73.91666113,-43.08333245,-0.099159221,1.325045205
-42.91665952,-9.583330704,1.138750626,-0.422228023
-160.9166657,62.7500064,-1.035139836,-0.783478605
-72.58332773,0.750003168,1.17649178,2.035258936
-41.91665946,-9.916664055,1.138750626,-0.499638862
-46.4166597,-21.91666468,0.557536857,0.792999279
-59.74999373,5.416670078,0.987786011,1.895182179
-105.7499961,30.08333803,0.444313395,-0.948130232
-154.7499987,65.41667321,-1.337069067,-0.766276197
-60.24999375,-7.249997249,1.131202395,1.67646584
-64.91666066,3.083336623,1.07836478,1.803026419
-87.24999516,81.75000739,-2.53723776,-1.129984267
-40.58332606,-11.91666416,0.836821395,-0.239145244
-45.24999297,-21.58333133,0.663212087,0.494414613
-57.58332695,-6.749997223,1.17649178,1.515500444
-73.91666113,7.416670183,1.327456396,2.100382341
-121.5833303,46.08333887,-0.370895528,0.922017344
-136.2499977,58.08333949,-0.514311913,1.258693057
-63.74999394,51.9166725,-1.027591606,-0.101525974
-119.2499968,51.08333913,-0.68037299,-0.450489123
-48.08332645,-16.74999774,0.859466088,0.405945083
-69.91666093,-19.24999787,0.39902401,-1.261459819
-100.0833292,47.58333894,-0.48411899,-0.736786353
-82.58332825,71.5833402,-1.918282837,-1.004652432
-67.24999412,-48.08333271,-0.038773374,-0.98990751
-116.9166634,66.08333991,-1.442744298,-0.959188923
-61.91666051,8.416670235,1.108557703,0.403487596
-71.91666103,5.916670104,1.131202395,2.176564436
-57.74999362,-31.58333185,0.572633318,0.311331835
-76.08332791,61.416673,-1.495581914,-0.778563632
-133.5833309,58.75000619,-0.748307067,0.027492091
-126.5833305,58.58333952,-1.06533276,-0.683950384
-142.9166647,63.4166731,-1.201200913,-0.96164641
-78.24999469,-1.083330261,-0.076514528,0.174941308
-77.74999467,49.08333902,-0.786048221,-0.160505661
-56.91666025,47.91667229,-0.552053067,0.503015817
-161.249999,59.25000622,-0.831337606,-0.349732157
-98.24999574,16.91667068,1.002882472,0.893756244
-114.4166632,62.0833397,-1.186104452,-0.919869132
-126.9166639,55.75000604,-0.831337606,-0.634800644
-72.74999441,-7.91666395,1.108557703,1.384024892
-151.4166652,61.416673,-0.793596452,-0.511926297
-103.0833293,19.08333746,0.912303703,0.16142513
-75.74999456,5.583336754,0.315993472,1.864463592
-73.41666111,3.91667,1.168943549,2.021742758
-82.08332823,26.41667117,0.942496626,0.332220474
-67.08332744,7.083336832,1.27461878,0.995741953
-109.7499963,60.0833396,-1.133266837,-0.832628345
-145.4166649,63.4166731,-1.586160683,-0.954273949
-120.5833302,54.08333928,-0.869078759,-0.271092575
-63.08332724,-30.91666515,0.549988626,-0.231772783
-61.91666051,54.91667266,-1.140815067,-0.160505661
-112.9166632,41.91667198,-0.182189759,-0.896523006
-107.0833295,42.08333866,-0.393540221,-0.907581697
-62.41666053,-22.91666473,0.919851934,-0.611454518
-117.5833301,54.25000596,-0.68037299,-0.521756244
-118.4166635,59.91667292,-1.140815067,-0.765047453
-136.9166644,65.75000656,-1.299327914,-0.854745727
-110.2499964,52.25000585,-0.672824759,-0.79576604
-67.91666082,-17.58333112,-0.182189759,-0.867033162
-60.24999375,-8.583330652,1.116105934,1.611342436
-71.08332765,-9.583330704,1.101009472,0.999428183
-116.58333,34.75000494,0.519795703,-1.066089606
-111.7499964,59.41667289,-1.004946913,-0.812968449
-109.7499963,30.91667141,0.421668703,-0.766276197
-92.74999545,47.25000559,-0.567149529,-0.420999279
-78.91666139,-5.083330469,0.791532011,0.340821678
-55.41666017,-8.583330652,1.070816549,1.714556888
-123.249997,62.41667305,-1.103073913,-0.814197192
-106.0833295,49.08333902,-0.544504836,-0.867033162
-120.9166636,61.75000635,-1.087977452,-0.831399601
-151.2499985,63.08333975,-1.646546529,-0.664290488
-97.58332903,28.9166713,0.768887318,-0.237916501
-59.74999373,51.9166725,-0.906819913,0.145451465
-116.58333,52.91667256,-0.740758836,-0.558618549
-67.91666082,-40.41666565,0.00651601,-1.043972223
-53.41666006,-2.083330313,1.221781165,1.014173105
-65.91666072,49.2500057,-0.68037299,-0.005683983
-176.2499998,51.75000583,-0.48411899,0.595171578
-66.41666074,-9.249997353,1.153847088,1.020316822
-57.2499936,1.916669896,1.161395319,1.234118188
-41.58332611,-11.91666416,0.799080241,-0.454175353
-42.24999282,-17.41666445,0.78398378,-0.029030109
-84.24999501,30.25000471,0.670760318,0.579197913
-67.24999412,-47.41666601,-0.031225144,-1.005881175
-94.91666223,39.7500052,0.074450087,-0.14576074
-64.24999396,-23.24999808,0.88211078,-0.214570375
-82.08332823,48.41667232,-0.725662375,-0.317784827
-68.58332752,-5.583330495,1.116105934,2.050003858
-56.41666022,-19.24999787,1.123654165,0.316246809
-76.91666129,48.41667232,-0.763403529,-0.080637335
-82.58332825,39.0833385,0.029160703,0.0164334
-79.5833281,-7.416663924,0.829273164,-1.247943641
-90.58332867,43.25000538,-0.250123836,-0.247746448
-106.2499962,36.58333837,-0.58224599,-0.518070014
-107.2499962,42.08333866,-0.363347298,-0.943215258
-137.4166644,65.58333988,-1.382358452,-0.854745727
-142.0833314,60.41667295,-1.133266837,0.485813409
-75.58332789,39.7500052,0.097094779,0.107360417
-111.5833298,26.58333785,0.919851934,-1.111553114
-41.91665946,-3.416663716,1.236877626,0.4120888
-36.2499925,-6.416663872,0.919851934,-0.470149018
-68.91666087,63.58333978,-1.608805375,-0.731871379
-114.0833299,60.58333962,-1.087977452,-0.857203214
-153.4166653,69.75000677,-1.729577068,-1.066089606
-106.0833295,22.75000432,1.063268318,-0.37553577
-73.24999443,66.08333991,-1.586160683,-0.93338531
-40.74999274,-4.416663768,1.010430703,-0.057291209
-81.41666153,29.41667133,0.768887318,0.342050422
-70.7499943,-11.74999748,1.040623626,1.838659979
-105.0833294,31.91667146,0.459409857,-0.987450023
-48.74999315,-24.24999814,0.519795703,0.403487596
-110.416663,67.58333999,-1.835252298,-1.067318349
-39.24999266,-9.249997353,0.98023778,-0.675349179
-41.41665944,-11.91666416,0.700953241,-0.365705822
-109.5833297,71.08334017,-2.008861606,-1.139814214
-92.08332875,29.75000468,0.670760318,0.632033883
-66.24999407,-20.08333125,-0.061418067,-1.024312327
-101.7499959,46.08333887,-0.348250836,-0.746616301
-67.58332747,48.91667235,-0.627535375,-0.119957127
-40.91665941,-20.08333125,0.625470934,0.386285187
-65.24999402,-9.083330678,1.153847088,0.99819944
-74.08332781,-11.08333078,0.867014318,1.041205461
-52.74999336,-28.58333169,0.610374472,0.734019592
-109.916663,32.41667149,0.353734626,-0.855974471
-51.74999331,-0.249996884,1.214232934,1.514271701
-69.91666093,-3.916663742,1.123654165,2.129872184
-59.9166604,6.583336806,1.131202395,1.431945888
-69.24999422,-44.7499992,-0.031225144,-1.077148297
-57.74999362,-16.24999772,1.161395319,0.319933039
-69.58332757,11.08333704,1.025527165,-0.150675714
-84.74999503,12.75000379,1.033075395,2.163048258
-62.91666056,-14.24999761,1.07836478,0.428062465
-78.74999472,34.91667162,0.39902401,0.215489843
-65.74999404,47.41667227,-0.499215452,-0.000769009
-64.58332731,-13.91666426,1.146298857,0.66275247
-68.91666087,-6.249997197,1.108557703,1.800568932
-78.08332802,38.4166718,0.142384164,0.060668165
-109.5833297,76.75000713,-2.220212068,-1.185277723
-71.58332768,-37.74999884,-0.197286221,0.958879648
-115.9166633,49.2500057,-0.574697759,-0.370620796
-74.41666116,-10.08333073,0.867014318,1.377881175
-67.58332747,-11.91666416,1.146298857,0.813887918
-77.58332799,40.91667193,-0.136900374,0.012747169
-63.08332724,1.916669896,1.153847088,0.999428183
-112.9166632,52.08333918,-0.627535375,-0.753988762
-116.2499967,35.08333829,0.768887318,-1.170532801
-56.24999355,-34.91666536,0.421668703,-0.129787074
-67.74999415,-33.74999863,0.444313395,-0.927241593
-63.41666059,-26.91666494,0.799080241,-0.514383783
-161.249999,62.25000638,-1.06533276,-0.76381871
-77.58332799,-6.416663872,0.519795703,-0.182623044
-61.08332713,-13.24999756,0.965141318,0.849521479
-120.9166636,46.91667224,-0.469022528,0.022577117
-75.24999454,-13.24999756,-0.58224599,-0.253890166
-70.0833276,-5.083330469,1.116105934,1.950475636
-161.9166657,59.08333954,-0.801144683,-0.223171579
-73.24999443,45.25000549,-0.333154375,-0.110127179
-60.24999375,-10.08333073,1.040623626,1.106328866
-42.41665949,-14.91666432,0.814176703,-0.198596709
-70.41666095,-5.583330495,1.131202395,1.822686314
-106.7499962,50.25000575,-0.536956605,-0.82034091
-58.08332697,-35.58333206,0.361282857,-0.095382257
-104.7499961,45.41667216,-0.325606144,-0.808053475
-74.58332784,-7.91666395,1.184040011,0.995741953
-63.74999394,-2.583330339,1.191588242,2.035258936
-39.91665936,-8.249997301,1.055720088,-0.610225775
-102.5833293,23.41667102,0.421668703,-0.796994784
-65.24999402,-38.74999889,0.331089933,-0.879320597
-149.0833317,68.41667336,-1.820155837,-0.970247614
-85.58332841,53.25000591,-0.997398683,-0.51684127
-88.41666189,51.41667248,-0.899271683,-0.392738179
-67.58332747,45.58333884,-0.431281375,0.064354395
-79.24999475,36.75000505,0.217866472,0.095072982
-65.58332737,-31.41666518,0.693405011,-0.645859336
-114.9166633,54.08333928,-0.695469452,-0.643401849
-59.2499937,-6.583330548,1.17649178,1.514271701
-100.4166625,30.08333803,0.572633318,-0.535272423
-68.24999417,-5.916663846,1.116105934,1.841117466
-115.4166633,58.25000617,-0.846434067,-0.788393579
-65.41666069,-37.41666549,0.323541703,-0.720812688
-86.24999511,30.75000473,0.617922703,0.679954878
-52.74999336,-12.08333083,1.093461242,1.135818709
-69.58332757,-50.08333282,-0.182189759,-1.064860862
-48.4166598,-23.58333143,0.670760318,0.224091048
-50.58332658,-20.91666463,0.897207241,0.171255078
-43.41665954,-19.0833312,0.746242626,0.754908231
-70.0833276,44.75000546,-0.423733144,0.096301726
-85.41666173,44.08333876,-0.348250836,-0.240373988
-151.0833318,66.25000658,-1.26913499,-0.84860201
-118.4166635,43.25000538,-0.257672067,-0.922326619
-99.58332914,29.58333801,0.640567395,-0.439430431
-41.41665944,-18.58333117,0.859466088,0.192143717
-55.9166602,-13.74999759,1.040623626,1.071924048
-111.7499964,51.58333915,-0.657728298,-0.835085832
-77.24999464,-0.249996884,1.002882472,2.810596072
-114.9166633,70.25000679,-1.888089914,-1.073462067
-113.2499965,58.25000617,-0.899271683,-0.779792375
-65.24999402,-19.24999787,0.383927549,-0.510697553
-50.74999326,-25.41666486,0.48960278,0.601315296
-63.41666059,-18.74999785,0.957593088,-0.197367966
-163.7499992,68.25000669,-1.510678375,-0.991136253
-129.5833307,56.91667276,-0.846434067,-0.439430431
-97.58332903,58.25000617,-1.314424375,-0.688865358
-116.2499967,58.91667287,-1.06533276,-0.730642636
-110.7499964,40.08333855,-0.453926067,-0.803138501
-103.0833293,59.91667292,-1.344617298,-0.772419914
-71.416661,-12.58333086,0.972689549,2.244145328
-122.249997,43.08333871,-0.476570759,0.442807387
-102.0833293,27.41667123,0.633019164,-0.851059497
-71.74999435,42.41667201,-0.18973799,0.171255078
-108.916663,44.75000546,-0.310509682,-0.972705101
-116.08333,43.58333874,-0.182189759,-0.717126458
-116.08333,70.08334012,-1.865445222,-1.053802171
-65.58332737,-19.91666458,0.097094779,-0.790851066
-45.749993,-15.41666434,0.874562549,0.232692252
-96.74999566,17.4166707,0.331089933,0.091386752
-80.2499948,22.08333761,1.025527165,0.403487596
-73.58332778,-52.08333292,-0.333154375,1.278352953
-80.08332812,19.58333748,1.168943549,0.269554556
-66.08332739,53.58333926,-1.148363298,-0.239145244
-93.58332883,49.41667237,-0.635083606,-0.438201688
-66.08332739,-22.08333136,-0.144448605,-1.041514736
-69.58332757,-7.083330574,1.108557703,1.710870658
-78.41666137,8.916670261,1.085913011,1.251320596
-59.41666038,-18.24999782,1.101009472,0.135621517
-97.41666236,49.58333905,-0.627535375,-0.638486875
-71.58332768,-36.41666544,0.059353626,0.392428904
-68.41666085,-23.08333141,0.180125318,-1.223368771
-111.7499964,47.25000559,-0.295413221,-0.830170858
-46.74999305,-17.7499978,0.957593088,0.378912726
-144.4166648,68.25000669,-1.75222176,-1.07469081
-95.74999561,29.91667136,0.700953241,0.099987956
-61.74999383,-9.249997353,1.093461242,1.372966201
-61.74999383,17.75000405,1.191588242,-0.146989483
-90.41666199,75.08334038,-2.122085068,-1.096808193
-68.41666085,-34.91666536,0.19522178,-0.890379288
-118.2499968,50.41667243,-0.740758836,-0.28706624
-88.58332857,37.58333842,0.180125318,0.198287435
-150.9166651,67.41667331,-1.533323068,-0.901437979
-100.9166625,49.75000572,-0.604890682,-0.71098274
-79.08332807,76.41667378,-2.129633299,-1.07469081
-69.91666093,2.416669922,1.161395319,2.519383867
-59.08332703,-34.74999868,0.421668703,0.017662143
-108.2499963,34.58333827,-0.197286221,-0.853516984
-104.0833294,29.58333801,0.633019164,-0.891608032
-101.0833292,52.91667256,-0.748307067,-0.708525253
-107.9166629,53.58333926,-0.801144683,-0.733100123
-59.08332703,-33.08333193,0.512247472,0.015204656
-99.58332914,41.08333861,-0.099159221,-0.542644883
-67.74999415,-27.91666499,0.29334878,-1.116468088
-63.08332724,-12.91666421,1.085913011,0.60623027
-119.4166635,41.91667198,-0.38599199,-0.860889445
-109.5833297,28.58333795,1.017978934,-0.503325092
-87.74999519,35.08333829,0.285800549,0.509159535
-70.91666098,-32.08333188,-0.068966298,-0.90881044
-167.916666,65.58333988,-1.26913499,-0.768733684
-85.24999506,37.0833384,0.187673549,0.372769009
-60.91666046,46.75000557,-0.506763682,0.405945083
-68.41666085,56.58333941,-1.246490298,-0.497181375
-67.91666082,10.08333699,1.010430703,0.219176074
-53.58332674,-31.9166652,0.48960278,0.290443195
-83.91666166,81.08334069,-2.499496606,-1.105409397
-59.58332705,-10.24999741,1.017978934,1.112472583
-59.58332705,-27.41666497,0.776435549,0.203202408
-66.24999407,-21.74999801,-0.099159221,-1.064860862
-91.58332872,44.25000544,-0.302961451,-0.241602731
-88.41666189,34.75000494,0.361282857,0.484584665
-141.249998,66.75000661,-1.548419529,-0.998508714
-66.91666077,-3.916663742,1.138750626,2.163048258
-81.08332817,35.25000497,0.346186395,0.177398795
-92.08332875,67.25000664,-1.971120452,-1.005881175
-74.58332784,-51.58333289,-0.272768528,2.708610363
-110.5833297,32.91667151,0.534892164,-0.745387558
-46.08332635,-16.91666442,0.927400165,0.205659895
-64.08332729,46.25000554,-0.393540221,0.091386752
-63.58332726,56.08333939,-1.246490298,-0.405025614
-69.91666093,4.083336675,1.199136472,2.245374071
-87.91666186,50.25000575,-0.846434067,-0.317784827
-90.41666199,38.08333845,0.119739472,0.009060939
-144.5833315,68.25000669,-1.737125298,-1.07469081
-93.24999548,62.25000638,-1.65409476,-0.901437979
-51.58332664,-26.08333156,0.436765164,0.893756244
-70.41666095,-13.58333091,0.451861626,2.035258936
-70.0833276,49.41667237,-0.831337606,-0.029030109
-61.08332713,-34.91666536,0.383927549,-0.059748696
-103.4166627,69.41667342,-1.956023991,-1.121383062
-124.2499971,48.41667232,-0.18973799,1.36927997
-48.24999313,-23.41666476,0.648115626,0.251123404
-40.08332604,-3.749997066,1.221781165,-0.391509436
-65.74999404,-8.083330626,1.153847088,1.339790127
-79.74999477,38.58333847,-0.204834451,0.33099173
-107.5833296,58.58333952,-1.080429221,-0.766276197
-156.0833321,20.58333754,0.814176703,1.216915779
-56.41666022,-20.24999793,1.063268318,0.380141469
-69.4166609,-37.91666551,0.20277001,-1.085749501
-52.58332669,-31.08333183,0.565085087,0.507930791
-37.08332588,-5.916663846,1.17649178,-0.316556083
-62.08332718,-31.41666518,0.519795703,-0.166649379
-85.41666173,10.08333699,1.093461242,1.282039183
-54.24999344,-12.74999754,1.040623626,1.055950383
-71.74999435,-10.24999741,1.093461242,1.041205461
-73.91666113,7.583336858,1.327456396,1.866921079
-73.91666113,-48.74999941,-0.355799067,1.610113692
-51.58332664,-27.58333164,0.49715101,0.837234044
-58.583327,-34.58333201,0.421668703,0.018890887
-88.58332857,14.0833372,0.950044857,1.176367244
-96.74999566,34.41667159,0.406572241,-0.043775031
-64.24999396,-37.08333214,0.323541703,-0.62619944
-66.58332742,-3.083330365,1.123654165,2.308039989
-72.0833277,66.25000658,-1.601257144,-0.930927823
-130.2499974,58.41667284,-0.937012836,-0.729413892
-151.9166652,60.7500063,-0.68037299,-0.40011064
-91.91666207,32.25000481,0.557536857,0.425604978
-66.58332742,-38.74999889,0.338638164,-0.884235571
-110.9166631,32.58333816,0.580181549,-0.723270175
-97.91666239,28.58333795,0.78398378,-0.362019592
-131.0833308,55.08333934,-0.302961451,2.148303336
-57.74999362,-4.916663794,1.199136472,1.543761544
-104.9166628,27.5833379,0.572633318,-0.833857088
-116.4166634,67.08333996,-1.616353606,-0.953045206
-46.4166597,-22.91666473,0.527343934,0.533734404
-103.4166627,25.41667112,0.768887318,-0.964103897
-111.9166631,24.75000442,0.806628472,-1.170532801
-40.08332604,-15.74999769,0.987786011,-0.29075247
-74.24999448,-7.91666395,1.161395319,1.064551587
-136.9166644,64.25000648,-1.374810221,-0.875634366
-94.91666223,39.0833385,0.149932395,-0.076951105
-105.2499961,55.58333936,-0.906819913,-0.647088079
-42.08332614,-12.08333083,0.761339088,-0.492266401
-115.7499966,61.91667302,-1.178556221,-0.895294262
-75.58332789,58.41667284,-1.337069067,-0.697466562
-73.58332778,4.250003351,0.987786011,4.478000973
-69.58332757,-27.58333164,-0.408636682,-1.197565158
-67.24999412,58.41667284,-1.216297375,-0.691322844
-87.58332851,43.08333871,-0.197286221,-0.256347653
-110.9166631,46.75000557,-0.536956605,-0.688865358
-44.4166596,-4.083330417,1.244425857,0.659066239
-71.24999433,-35.91666541,-0.099159221,0.10490293
-130.9166641,58.58333952,-0.929464606,-0.725727662
-98.08332906,44.08333876,-0.250123836,-0.593023366
-84.91666171,35.58333832,0.232962933,0.489499639
-131.9166642,57.41667279,-0.816241144,-0.101525974
-56.08332687,-19.7499979,1.085913011,0.402258852
-42.24999282,-8.749997327,1.191588242,-0.468920275
-67.91666082,-23.41666476,-0.038773374,-1.213538823
-107.4166629,31.58333811,0.482054549,-0.998508714
-53.58332674,-21.0833313,0.965141318,0.456323565
-67.74999415,-11.41666413,1.138750626,0.871638861
-72.41666106,50.91667245,-0.959657529,-0.127329587
-48.91665983,-16.41666439,0.836821395,0.485813409
-98.91666244,35.25000497,0.368831087,-0.408711844
-58.74999368,-28.24999834,0.761339088,0.071726856
-86.41666179,41.25000528,-0.084062759,-0.06466367
-159.2499989,65.25000653,-1.321972606,-0.857203214
-36.08332583,-7.416663924,0.934948395,-0.761361223
-123.4166637,41.58333863,-0.182189759,0.160196387
-88.41666189,20.58333754,1.116105934,0.238835969
-109.916663,61.58333967,-1.284231452,-0.883006827
-39.74999269,-13.41666424,0.731146164,-0.090467283
-72.0833277,3.750003325,1.214232934,1.632231075
-82.08332823,27.25000455,0.874562549,0.373997752
-75.24999454,-7.249997249,1.214232934,0.83231907
-48.74999315,-10.74999743,1.131202395,0.877782579
-62.41666053,-31.74999853,0.49715101,-0.212112888
-131.2499975,68.25000669,-1.578612452,-1.020626097
-71.74999435,18.08333741,1.085913011,-0.132244561
-55.58332684,49.9166724,-0.58224599,-0.001997753
-50.91665993,1.083336519,1.199136472,1.529016623
-51.41665996,-8.249997301,1.093461242,1.084211483
-124.0833304,52.41667253,-0.748307067,-0.793308553
-66.91666077,18.41667076,1.017978934,1.033833
-56.5833269,-19.7499979,1.101009472,0.315018065
-52.24999334,-3.749997066,1.070816549,1.306614053
-56.74999357,-18.58333117,1.138750626,0.241293456
-77.24999464,-9.083330678,-0.197286221,-0.282151266
-69.74999425,1.916669896,1.138750626,2.71475408
-97.41666236,31.25000476,0.602826241,-0.215799118
-97.24999568,31.91667146,0.595278011,-0.223171579
-103.9166627,70.75000682,-1.993765145,-1.138585471
-58.41666033,-25.08333151,0.897207241,0.063125652
-98.91666244,34.58333827,0.414120472,-0.449260379
-114.7499966,33.08333819,0.851917857,-1.158245367
-56.08332687,-15.74999769,1.146298857,0.294129426
-106.4166628,29.41667133,0.361282857,-0.777334888
-73.08332776,-38.08333219,-0.001032221,0.495643357
-49.41665986,-16.74999774,0.904755472,0.531276917
-54.74999347,-24.74999816,0.776435549,0.71927467
-60.58332711,-13.08333089,0.851917857,1.055950383
-66.24999407,-41.24999902,0.097094779,-1.003423688
-107.9166629,29.58333801,0.044257164,-0.547559857
-102.4166626,35.41667164,0.225414703,-0.706067766
-47.7499931,-17.58333112,0.897207241,0.480898435
-48.4166598,-12.74999754,1.085913011,0.617288961
-54.91666014,3.416669974,1.138750626,1.755105423
-108.2499963,42.75000536,-0.333154375,-0.977620075
-138.4166645,62.91667308,-1.291779683,-0.948130232
-87.74999519,13.58333717,1.244425857,0.80405797
-78.58332804,53.75000593,-1.057784529,-0.531586192
-113.4166632,44.08333876,-0.68037299,-0.85228824
-104.4166627,35.58333832,0.142384164,-0.819112166
-94.58332888,50.41667243,-0.703017682,-0.530357449
-98.24999574,52.75000588,-0.816241144,-0.706067766
-47.41665975,-12.74999754,1.123654165,0.460009796
-75.08332786,-10.08333073,1.093461242,1.774765319
-39.74999269,-5.749997171,1.153847088,-0.344817183
-98.24999574,62.41667305,-1.65409476,-0.921097875
-66.24999407,-41.91666572,0.081998318,-1.031684788
-72.24999438,-15.74999769,0.240511164,-1.056259658
-63.41666059,-10.91666411,1.048171857,1.317672744
-55.9166602,-10.74999743,1.108557703,1.17145227
-66.41666074,6.250003455,1.123654165,1.809170136
-85.24999506,54.91667266,-1.103073913,-0.620055723
-57.58332695,-27.41666497,0.867014318,0.313789322
-143.0833314,60.91667297,-1.057784529,0.155281413
-95.24999558,78.41667389,-2.235308529,-1.139814214
-70.41666095,61.08333965,-1.352165529,-0.830170858
-77.24999464,5.916670104,1.093461242,6.22158797
-80.74999482,25.75000447,0.965141318,0.419461261
-117.7499968,58.91667287,-0.937012836,-0.777334888
-56.5833269,-18.4166645,1.146298857,0.263410839
-129.7499974,54.75000598,-0.574697759,0.840920274
-116.7499967,49.9166724,-0.793596452,-0.261262627
-69.08332755,-9.249997353,1.055720088,1.298012849
-61.58332716,-21.24999798,0.98023778,-0.529128705
-101.9166626,47.41667227,-0.423733144,-0.734328866
-57.41666027,52.41667253,-0.914368144,0.146680208
-57.41666027,-4.583330443,1.214232934,1.516729188
-70.41666095,65.41667321,-1.638998298,-0.85228824
-61.91666051,8.250003559,0.995334241,0.445264874
-72.91666108,-15.58333102,-0.061418067,-0.841229549
-154.9166654,63.58333978,-1.193652683,-0.761361223
-96.24999563,65.41667321,-1.895638145,-0.997279971
-71.91666103,-6.583330548,1.116105934,1.778451549
-39.74999269,-4.416663768,0.987786011,-0.212112888
-39.08332598,-12.41666419,0.965141318,-0.099068487
-100.0833292,36.25000502,0.240511164,-0.583193418
-63.91666061,-31.9166652,0.474506318,-0.316556083
-110.7499964,32.58333816,0.444313395,-0.644630592
-87.08332849,55.75000604,-1.148363298,-0.659375514
-84.41666168,10.41667034,1.085913011,2.959274033
-38.24999261,-12.41666419,1.002882472,0.784398074
-138.7499978,67.08333996,-1.586160683,-0.938300284
-110.7499964,59.75000625,-1.07288099,-0.819112166
-73.74999446,6.916670157,1.319908165,1.994710401
-78.58332804,0.916669844,0.904755472,2.657003137
-126.7499972,50.25000575,-0.340702605,1.210772061
-51.08332661,-1.083330261,1.214232934,1.923443279
-104.7499961,21.75000426,0.912303703,0.091386752
-60.41666043,-29.58333175,0.678308549,-0.024115135
-47.41665975,-3.24999704,1.168943549,0.829861583
-110.5833297,69.91667344,-1.918282837,-1.13121301
-57.41666027,-18.4166645,1.138750626,0.146680208
-111.5833298,34.91667162,-0.182189759,-0.519298757
-58.91666035,1.75000322,1.168943549,0.993284466
-87.41666184,14.0833372,0.557536857,0.354337856
-105.0833294,63.58333978,-1.608805375,-0.953045206
-102.2499959,41.58333863,-0.182189759,-0.733100123
-79.74999477,-3.083330365,1.033075395,-0.148218227
-78.24999469,-6.083330521,0.346186395,-0.116270896
-52.58332669,-21.41666465,0.934948395,0.260953352
-64.74999399,-19.0833312,0.368831087,-0.567219753
-80.2499948,-4.583330443,1.010430703,-0.934614053
-55.24999349,-3.916663742,1.184040011,1.064551587
-61.58332716,6.750003481,1.191588242,0.512845765
-106.0833295,28.2500046,0.421668703,-0.728185149
-73.58332778,4.750003377,0.406572241,1.317672744
-110.0833297,61.75000635,-1.299327914,-0.884235571
-70.0833276,65.58333988,-1.65409476,-0.847373266
-91.91666207,40.75000525,-0.016128682,-0.111355922
-65.08332734,-42.0833324,0.248059395,-1.030456045
-124.7499971,67.08333996,-1.533323068,-0.964103897
-81.74999488,25.91667115,0.957593088,0.328534243
-85.24999506,55.08333934,-1.110622144,-0.636029388
-60.24999375,-22.91666473,1.002882472,-0.461547814
-97.41666236,43.58333874,-0.227479144,-0.526671218
-74.41666116,57.58333947,-1.306876144,-0.613912005
-134.0833309,63.25000643,-1.17100799,-0.840000805
-123.9166637,44.58333879,-0.023676913,1.386482379
-84.74999503,14.25000387,1.055720088,1.611342436
-156.0833321,69.91667344,-1.661642991,-1.067318349
-81.74999488,45.91667219,-0.453926067,-0.239145244
-114.2499966,35.41667164,0.383927549,-1.019397353
-46.58332638,-19.7499979,0.693405011,0.589027861
-74.24999448,-5.083330469,1.221781165,1.655577201
-105.0833294,63.75000645,-1.623901837,-0.960417666
-37.41665923,-8.416663976,0.897207241,-0.620055723
-89.74999529,68.75000671,-1.85034876,-1.043972223
-63.91666061,-30.24999845,0.48960278,-0.350960901
-140.0833313,63.58333978,-1.284231452,-0.914954158
-109.7499963,44.08333876,-0.97475399,-0.510697553
-99.24999579,25.5833378,0.934948395,-0.507011323
-138.4166645,63.91667313,-1.201200913,-0.838772062
-42.08332614,-18.08333115,0.912303703,0.109817904
-88.41666189,36.25000502,0.255607626,0.404716339
-120.4166636,57.41667279,-0.937012836,-0.709753997
-68.58332752,51.41667248,-0.997398683,-0.030258853
-122.4166637,37.7500051,0.225414703,-0.53772991
-79.91666145,76.25000711,-2.137181529,-1.069775836
-51.41665996,-4.583330443,1.085913011,1.106328866
-103.9166627,59.91667292,-1.314424375,-0.76381871
-72.91666108,-15.08333099,-0.476570759,-0.382908231
-143.9166648,60.0833396,-0.48411899,1.494611805
-103.4166627,57.08333944,-1.042688067,-0.631114414
-79.91666145,-1.916663637,1.101009472,-0.146989483
-58.583327,-5.249997145,1.206684703,1.530245366
-93.58332883,67.58333999,-2.008861606,-1.030456045
-83.74999498,67.08333996,-1.85034876,-0.964103897
-61.24999381,54.91667266,-1.027591606,-0.191224248
-84.91666171,39.25000518,0.036708933,0.053295704
-79.24999475,71.75000687,-2.054150991,-0.980077562
-121.0833303,54.58333931,-0.831337606,-0.31532734
-75.41666121,23.41667102,1.131202395,-0.129787074
-78.58332804,37.0833384,0.19522178,0.086471778
-90.91666202,44.41667211,-0.370895528,-0.242831475
-52.41666001,-19.91666458,1.002882472,0.512845765
-71.91666103,-47.58333269,-0.48411899,-0.851059497
-104.5833294,19.08333746,1.161395319,-0.103983461
-102.2499959,33.58333821,0.315993472,-0.696237818
-53.91666009,-7.749997275,1.070816549,1.542532801
-56.24999355,-34.08333198,0.466958087,0.265868326
-121.4166636,64.41667316,-1.276683221,-0.911267927
-70.58332763,-42.7499991,-0.099159221,-0.900209236
-67.08332744,-20.74999795,-0.106707451,-1.139814214
-63.58332726,-34.41666533,0.451861626,-0.355875875
-41.74999279,-11.41666413,0.874562549,-0.550017344
-106.9166629,28.41667128,0.263155857,-0.725727662
-71.58332768,-8.416663976,1.108557703,1.198484627
